Epoch 	Iter. 	loss_func(x) 		||grad(x)|| 	||p||

7 	 128 	 7.9928e+00 	7.6863e+00 	3.8431e+00
7 	 129 	 2.5929e+01 	1.1174e-01 	5.5868e-02
7 	 130 	 3.2905e+00 	2.3899e+00 	1.1950e+00
7 	 131 	 3.0610e+00 	5.9622e-01 	2.9811e-01
7 	 132 	 9.4377e-01 	1.0310e+01 	5.1548e+00
7 	 133 	 9.6605e+00 	1.0072e+01 	5.0359e+00
7 	 134 	 3.4964e+01 	2.0764e+00 	1.0382e+00
7 	 135 	 3.0981e+00 	1.8740e-01 	9.3698e-02
7 	 136 	 2.8512e+00 	9.0439e-01 	4.5220e-01
7 	 137 	 2.2144e+00 	1.4376e+00 	7.1881e-01
7 	 138 	 2.9510e+00 	7.8992e-01 	3.9496e-01
7 	 139 	 3.5972e+00 	2.6944e+00 	1.3472e+00
8 	 140 	 3.3351e+00 	7.0797e+00 	3.5399e+00
8 	 141 	 7.8678e+00 	1.3289e+01 	6.6444e+00
8 	 142 	 2.1239e+01 	9.5928e+00 	4.7964e+00
8 	 143 	 3.7361e+01 	4.2657e+00 	2.1329e+00
8 	 144 	 4.1479e+00 	8.1213e+00 	4.0607e+00
8 	 145 	 1.0609e+01 	9.6640e+00 	4.8320e+00
8 	 146 	 1.7804e+01 	7.3797e+00 	3.6899e+00
8 	 147 	 1.4559e+01 	4.9419e+00 	2.4709e+00
8 	 148 	 5.0455e+00 	8.4264e+00 	4.2132e+00
8 	 149 	 9.1645e+00 	1.7792e+01 	8.8962e+00
8 	 150 	 4.1905e+01 	1.9023e+01 	9.5114e+00
8 	 151 	 9.8842e+01 	9.9785e+00 	4.9892e+00
8 	 152 	 2.9009e+01 	5.4585e+00 	2.7292e+00
8 	 153 	 6.3555e+00 	1.9767e+00 	9.8834e-01
8 	 154 	 2.2675e+00 	1.2132e+00 	6.0662e-01
8 	 155 	 2.8694e+00 	8.7130e-01 	4.3565e-01
8 	 156 	 3.4167e+00 	1.5451e+00 	7.7254e-01
8 	 157 	 2.7039e+00 	5.0061e+00 	2.5031e+00
8 	 158 	 3.9101e+00 	8.6684e+00 	4.3342e+00
8 	 159 	 1.0321e+01 	1.0812e+01 	5.4059e+00
9 	 160 	 1.9463e+01 	1.1883e+01 	5.9415e+00
9 	 161 	 2.6833e+01 	7.5942e+00 	3.7971e+00
9 	 162 	 1.8961e+01 	4.9755e+00 	2.4878e+00
